Order_ID,Date,Month,Quarter,Region,City,Category,Sub_Category,Product,Sales_Rep,Sales_Channel,Customer_ID,Customer_Segment,Customer_Age,Customer_Gender,Units_Sold,Unit_Price,Discount_Pct,Tax_Rate,Shipping_Cost,Payment_Method,Customer_Rating,Return_Flag,Delivery_Days,Revenue,Profit
ORD12497,2022-09-06,September,Q3,South,Delhi,Beauty,Makeup,Product_157,Fiona,Online,CUST8215,Corporate,68.0,Female,49.0,224.19,0.4,0.16,34.8,Wallet,3.8,Yes,8.0,6591.19,463.96
ORD13202,2023-09-04,September,Q3,North,Pune,Electronics,Laptops,Product_101,Hannah,Mobile App,CUST9238,Retail,34.0,Female,,1041.63,0.31,0.16,25.89,UPI,4.7,No,10.0,61810.32,21381.83
ORD10099,2022-11-29,November,Q4,South,Chennai,Sports,Team Sports,Product_79,Julia,Mobile App,CUST5106,Wholesale,63.0,Male,15.0,105.13,0.48,0.17,79.88,Net Banking,3.0,Yes,13.0,820.01,324.19
ORD13421,2023-12-23,December,Q4,North,Delhi,Beauty,Fragrance,Product_109,Diana,Mobile App,CUST3544,VIP,38.0,Other,30.0,375.48,0.1,0.06,34.82,Net Banking,1.6,No,2.0,10137.96,2659.97
ORD12053,2022-03-11,March,Q1,Central,Bangalore,Sports,Fitness,Product_5,Fiona,In-Store,CUST9286,Retail,47.0,Male,53.0,1077.31,0.13,0.13,23.38,Debit Card,2.7,No,2.0,49674.76,4373.24
ORD12084,2022-11-14,November,Q4,Central,Lucknow,Electronics,Laptops,Product_120,Bob,Partner,CUST3397,Corporate,29.0,Male,37.0,345.08,0.24,0.09,72.9,UPI,4.1,Yes,9.0,9703.65,4224.81
ORD14773,2023-11-24,November,Q4,Central,Kolkata,Automotive,Electronics,Product_82,George,Online,CUST4233,VIP,30.0,Female,2.0,899.47,0.03,0.06,80.86,Wallet,4.7,Yes,14.0,1744.97,416.09
ORD12401,2023-03-18,March,Q1,North,Bangalore,Electronics,Accessories,Product_175,Charlie,Online,CUST1178,Corporate,51.0,Male,118.0,103.75,0.2,0.11,106.25,Net Banking,4.4,No,11.0,9794.0,3321.73
ORD14892,2022-04-24,April,Q2,West,Delhi,Sports,Outdoor,Product_86,George,Partner,CUST6799,Wholesale,58.0,Male,195.0,162.74,0.35,0.1,136.77,Cash,4.7,No,9.0,20627.3,6421.25
ORD12597,2023-02-28,February,Q1,South,Kolkata,Clothing,Kids,Product_132,Bob,Telephone,CUST6021,VIP,43.0,Female,35.0,1499.03,0.36,0.08,51.23,Wallet,2.6,No,4.0,33578.27,12726.06
ORD11303,2022-10-21,October,Q4,East,Ahmedabad,Automotive,Tools,Product_36,Julia,Telephone,CUST9257,Corporate,42.0,Female,154.0,1103.86,0.32,0.1,107.35,Credit Card,2.5,No,13.0,,14452.91
ORD11931,2023-03-28,March,Q1,East,Chennai,Automotive,Accessories,Product_19,Ethan,In-Store,CUST1455,Wholesale,18.0,Male,122.0,89.06,0.45,0.18,77.03,Debit Card,,No,1.0,5975.93,2533.39
ORD11922,2022-08-28,August,Q3,West,Mumbai,Toys,Board Games,Product_87,Ivan,Online,CUST5647,Retail,50.0,Male,50.0,1052.79,0.25,0.14,1.27,Wallet,4.4,No,5.0,39479.62,11883.94
ORD12895,2023-07-05,July,Q3,South,Bangalore,Groceries,Dairy,Product_195,Ethan,Partner,CUST3783,Corporate,26.0,Male,29.0,1140.48,0.45,0.18,85.8,Wallet,3.7,Yes,10.0,18190.66,1306.75
ORD14930,2022-04-06,April,Q2,East,Hyderabad,Beauty,Makeup,Product_74,Diana,In-Store,CUST5172,Wholesale,61.0,Male,82.0,945.21,0.02,0.1,145.89,Net Banking,2.5,No,12.0,75957.08,29472.83
ORD13356,2023-11-27,November,Q4,North,Pune,Automotive,Parts,Product_68,Alice,In-Store,CUST6322,VIP,61.0,Male,58.0,756.66,0.47,0.16,8.19,Debit Card,1.7,No,14.0,23259.73,8320.76
ORD13295,2023-11-21,November,Q4,South,Lucknow,Automotive,Accessories,Product_146,Ethan,Telephone,CUST3197,Wholesale,68.0,Female,110.0,1426.0,0.17,0.13,144.94,UPI,3.9,No,11.0,130193.8,56376.09
ORD10393,2022-11-03,November,Q4,South,Mumbai,Furniture,Outdoor,Product_29,Alice,Partner,CUST8472,Corporate,29.0,Female,194.0,613.17,0.23,0.15,44.31,Wallet,5.0,No,11.0,91595.33,
ORD14247,2023-08-10,August,Q3,North,Ahmedabad,Electronics,Cameras,Product_54,Bob,Mobile App,CUST6160,Retail,21.0,Other,16.0,423.0,0.09,0.09,65.83,Net Banking,2.0,No,4.0,6158.88,1896.35
ORD10705,2023-09-30,September,Q3,West,Pune,Furniture,Outdoor,Product_96,Hannah,Online,CUST3291,Corporate,62.0,Female,1.0,223.92,0.16,0.13,89.51,UPI,1.5,No,5.0,188.09,55.06
ORD14611,2023-01-21,January,Q1,West,Kolkata,Furniture,Outdoor,Product_135,Charlie,In-Store,CUST7671,Wholesale,54.0,Male,96.0,,0.35,0.12,39.9,UPI,1.4,Yes,10.0,92326.42,11240.18
ORD13643,2023-11-30,November,Q4,Central,Lucknow,Sports,Outdoor,Product_35,Fiona,Mobile App,CUST8225,VIP,43.0,Female,164.0,1356.65,0.27,0.15,108.35,Cash,1.9,Yes,13.0,162418.14,58736.33
ORD11536,2023-03-17,March,Q1,South,Pune,Sports,Outdoor,Product_61,Bob,In-Store,CUST6253,Corporate,53.0,Female,101.0,1266.6,0.1,0.06,78.05,UPI,3.5,No,4.0,115133.94,44949.52
ORD12664,2023-10-17,October,Q4,Central,Lucknow,Automotive,Car Care,Product_107,Alice,Online,CUST1798,Retail,,Female,5.0,1144.73,0.28,0.1,43.71,Debit Card,3.1,No,13.0,4121.03,931.29
ORD10615,2023-06-15,June,Q2,West,Lucknow,Electronics,Laptops,Product_91,Ethan,Online,CUST9301,Wholesale,40.0,Female,187.0,649.69,0.21,0.18,59.39,Cash,4.5,No,9.0,95978.7,27057.82
ORD10679,2023-08-13,August,Q3,South,Jaipur,Sports,Water Sports,Product_157,Julia,Online,CUST5572,Retail,60.0,Male,71.0,595.91,0.46,0.05,117.37,Debit Card,3.6,Yes,7.0,22847.19,4535.93
ORD14841,2023-05-01,May,Q2,North,Bangalore,Clothing,Sportswear,Product_175,Diana,In-Store,CUST4626,Retail,35.0,Female,73.0,372.22,0.21,0.07,105.08,Credit Card,3.5,Yes,2.0,21465.93,5231.9
ORD13095,2023-08-03,August,Q3,Central,Lucknow,Furniture,Kitchen,Product_77,Hannah,Telephone,CUST8156,Wholesale,27.0,Male,84.0,1302.25,0.47,0.15,148.92,Net Banking,1.9,No,3.0,57976.17,10603.58
ORD12247,2023-06-23,June,Q2,South,Hyderabad,Beauty,Skincare,Product_152,Fiona,Telephone,CUST3185,Corporate,73.0,Other,26.0,50.38,0.23,0.07,105.1,Credit Card,4.7,Yes,7.0,1008.61,172.97
ORD12703,2023-12-22,December,Q4,East,Lucknow,Automotive,Accessories,Product_116,Ivan,Mobile App,CUST2046,Retail,72.0,Female,62.0,698.58,0.31,0.08,41.53,UPI,2.6,Yes,10.0,29885.25,1655.61
ORD12951,2023-07-20,July,Q3,East,Jaipur,Furniture,Bedroom,Product_66,Hannah,Online,CUST3305,Corporate,71.0,Male,54.0,167.06,0.11,0.07,134.12,Debit Card,1.7,No,10.0,8028.9,2839.41
ORD14079,2022-05-12,May,Q2,Central,Kolkata,Sports,Fitness,Product_95,Diana,Telephone,CUST7269,Corporate,34.0,Other,87.0,484.46,0.46,0.17,73.86,Debit Card,2.5,No,13.0,22759.93,3089.38
ORD12002,2022-10-23,October,Q4,,Delhi,Sports,Water Sports,Product_149,Julia,In-Store,CUST5473,Corporate,74.0,Other,119.0,1394.46,0.44,0.14,,Credit Card,1.5,No,,92926.81,11814.01
ORD11401,2023-11-18,November,Q4,Central,Pune,Groceries,Beverages,Product_113,George,Mobile App,CUST8271,Retail,44.0,Male,36.0,,0.37,0.07,122.87,UPI,2.5,Yes,13.0,17217.75,7059.44
ORD12451,2022-05-24,May,Q2,Central,Lucknow,Sports,Water Sports,Product_161,George,Mobile App,CUST2314,Retail,74.0,Other,176.0,493.47,0.24,0.06,134.6,Net Banking,3.2,No,10.0,66006.55,14967.45
ORD10225,2023-08-26,August,Q3,East,Lucknow,Toys,Action Figures,Product_195,Ethan,Telephone,CUST9529,VIP,22.0,Male,172.0,472.6,0.39,0.08,11.65,Wallet,4.3,No,8.0,49585.19,19417.87
ORD10534,2023-11-11,November,Q4,West,Lucknow,Electronics,Laptops,Product_134,Charlie,In-Store,CUST9731,VIP,45.0,Female,69.0,1393.3,0.36,0.09,143.12,Credit Card,4.8,No,3.0,61528.13,17022.29
ORD12831,2023-03-06,March,Q1,South,Ahmedabad,Automotive,Electronics,Product_177,Bob,Telephone,CUST8667,Corporate,57.0,Male,122.0,1284.95,0.45,0.12,16.57,Cash,1.4,Yes,5.0,86220.14,5240.62
ORD13248,2023-09-28,September,Q3,South,Mumbai,Automotive,Parts,Product_77,Fiona,Online,CUST4078,Wholesale,71.0,Male,89.0,796.65,0.39,0.07,58.92,UPI,2.1,No,2.0,43250.13,14287.33
ORD11641,2023-09-25,September,Q3,South,Lucknow,Furniture,Office,Product_54,Ethan,Online,CUST5054,VIP,22.0,Female,,970.07,0.08,0.12,121.56,Net Banking,2.4,Yes,8.0,157966.2,62892.92
ORD12132,2023-12-08,December,Q4,East,Bangalore,Beauty,Wellness,Product_147,George,Telephone,CUST5027,Corporate,52.0,Male,125.0,1498.2,0.01,0.17,133.88,Credit Card,2.0,Yes,10.0,185402.25,44416.06
ORD12808,2023-02-07,February,Q1,Central,Jaipur,Groceries,Beverages,Product_22,Diana,Online,CUST5466,Wholesale,71.0,Female,94.0,228.33,0.28,0.11,135.75,Debit Card,3.2,No,1.0,15453.37,5455.07
ORD11073,2022-02-07,February,Q1,West,,Electronics,Laptops,Product_34,Bob,Partner,CUST9268,Wholesale,46.0,Other,161.0,991.24,0.41,0.17,109.45,Wallet,3.2,No,6.0,94157.89,38938.11
ORD11412,2023-02-22,February,Q1,South,Chennai,Automotive,Electronics,Product_152,Fiona,Mobile App,CUST2627,Retail,29.0,Female,195.0,558.5,0.02,0.14,40.76,Credit Card,2.2,No,11.0,106729.35,42858.34
ORD12865,2022-05-27,May,Q2,East,Kolkata,Beauty,Skincare,Product_84,Alice,Telephone,CUST6511,VIP,18.0,Female,32.0,710.49,0.3,0.17,53.1,Wallet,3.6,No,8.0,15914.98,1244.92
ORD14979,2023-08-14,August,Q3,Central,Mumbai,Electronics,Mobiles,Product_43,Ivan,Mobile App,CUST3275,VIP,47.0,Female,83.0,1224.97,0.27,0.15,104.03,Credit Card,4.5,No,2.0,74220.93,13208.68
ORD13064,2023-02-11,February,Q1,West,Ahmedabad,Beauty,Makeup,Product_93,Hannah,Mobile App,CUST5102,VIP,41.0,Other,46.0,827.07,0.48,0.06,149.44,Wallet,4.0,No,7.0,19783.51,3800.28
ORD11503,2022-04-21,April,Q2,Central,Bangalore,Groceries,Beverages,Product_37,Julia,Online,CUST5861,Retail,71.0,Female,55.0,663.79,0.21,0.14,28.91,Cash,2.2,No,6.0,28841.68,9335.45
ORD14735,2022-11-20,November,Q4,North,Chennai,Clothing,Winter,Product_82,Alice,In-Store,CUST3465,Retail,24.0,Female,141.0,1280.75,0.22,0.07,24.98,Credit Card,2.3,Yes,9.0,140856.88,30520.83
ORD13960,2023-01-21,January,Q1,South,Hyderabad,Groceries,Organic,Product_75,Ivan,Partner,CUST8063,Retail,18.0,Other,25.0,160.42,0.24,0.14,68.36,UPI,2.1,No,11.0,3047.98,237.54
ORD10213,2023-11-19,November,Q4,Central,Jaipur,Automotive,Accessories,Product_158,Bob,Telephone,CUST2770,VIP,53.0,Male,81.0,1123.53,0.23,0.06,39.98,Credit Card,2.5,No,14.0,70074.57,18004.53
ORD11031,2022-11-27,November,Q4,South,Kolkata,Sports,Water Sports,Product_197,George,In-Store,CUST6800,Corporate,65.0,Male,36.0,1347.41,0.27,0.15,66.23,Net Banking,2.6,No,2.0,35409.93,6052.26
ORD13434,2023-04-14,April,Q2,Central,Bangalore,Clothing,Women,Product_16,Alice,Online,CUST7048,Retail,41.0,Male,110.0,261.66,0.04,0.07,86.09,Credit Card,2.1,No,3.0,27631.3,3586.37
ORD12145,2023-10-15,October,Q4,North,Kolkata,Automotive,Tools,Product_185,Julia,Telephone,CUST4733,Retail,33.0,Female,193.0,505.64,0.13,0.15,4.97,Debit Card,4.3,No,5.0,,30752.82
ORD11516,2023-10-11,October,Q4,South,Kolkata,Electronics,Mobiles,Product_67,Ivan,Telephone,CUST8374,Wholesale,42.0,Other,194.0,297.59,0.23,0.11,70.75,Wallet,4.5,Yes,11.0,44453.99,15099.74
ORD11637,2022-03-28,March,Q1,North,Pune,Furniture,Outdoor,Product_123,Ethan,In-Store,CUST6719,Corporate,55.0,Female,103.0,468.91,0.39,0.17,94.53,Credit Card,2.9,No,9.0,29461.62,13169.79
ORD14672,2022-12-18,December,Q4,North,Bangalore,Groceries,Snacks,Product_94,George,Online,CUST3928,Retail,65.0,Other,27.0,942.75,0.2,0.09,22.81,Net Banking,1.2,No,8.0,20363.4,6023.16
ORD12044,2023-02-04,February,Q1,North,Bangalore,Clothing,Kids,Product_147,Alice,In-Store,CUST9822,VIP,27.0,Other,25.0,15.99,0.29,0.05,68.67,UPI,1.6,No,6.0,283.82,71.04
ORD12654,2022-09-21,September,Q3,Central,Lucknow,Clothing,Winter,Product_143,Alice,Partner,CUST2953,Corporate,55.0,Male,60.0,358.53,0.43,0.17,88.38,Net Banking,4.7,No,6.0,12261.73,4372.31
ORD13494,2022-02-24,February,Q1,West,Bangalore,Automotive,Parts,Product_78,Julia,In-Store,CUST7705,VIP,57.0,Male,101.0,29.11,0.23,0.09,36.57,Credit Card,3.2,No,9.0,2263.88,751.61
ORD12447,2023-04-13,April,Q2,Central,Hyderabad,Sports,Cycling,Product_138,Hannah,Partner,CUST1413,VIP,69.0,Female,161.0,31.16,0.38,0.16,125.17,Cash,3.8,No,8.0,3110.39,192.4
ORD11527,2023-09-12,September,Q3,,Chennai,Beauty,Makeup,Product_97,Diana,Partner,CUST6780,VIP,43.0,Male,35.0,655.72,0.08,0.17,28.5,Wallet,2.7,No,14.0,21114.18,5639.36
ORD11714,2022-11-29,November,Q4,East,Ahmedabad,Toys,Educational,Product_134,George,Telephone,CUST4556,VIP,68.0,Female,120.0,246.73,0.2,0.11,121.34,Credit Card,4.8,No,9.0,23686.08,8471.36
ORD11707,2023-12-28,December,Q4,Central,Mumbai,Beauty,Haircare,Product_81,Fiona,In-Store,CUST3465,Wholesale,37.0,Male,178.0,139.19,0.42,0.17,1.16,Debit Card,,No,6.0,14369.98,1402.93
ORD10406,2022-12-18,December,Q4,South,Kolkata,Electronics,Mobiles,Product_30,Charlie,Telephone,CUST5214,VIP,65.0,Other,99.0,831.23,0.17,0.05,36.52,Credit Card,2.1,No,10.0,68302.17,6026.31
ORD14296,2023-05-06,May,Q2,South,Kolkata,Clothing,Sportswear,Product_64,Julia,Online,CUST5787,Wholesale,37.0,Other,68.0,1442.32,0.03,0.14,78.92,Wallet,2.9,No,9.0,95135.43,35194.71
ORD10578,2023-06-12,June,Q2,South,Bangalore,Sports,Fitness,Product_34,Fiona,Mobile App,CUST1775,VIP,31.0,Female,135.0,179.29,0.09,0.16,28.61,Credit Card,3.5,No,8.0,22025.78,4098.05
ORD14579,2023-01-31,January,Q1,North,Hyderabad,Automotive,Parts,Product_118,Charlie,Telephone,CUST2631,Wholesale,50.0,Female,54.0,758.31,0.36,0.11,106.26,UPI,3.6,No,8.0,26207.19,7843.87
ORD10367,2023-04-15,April,Q2,South,Pune,Automotive,Car Care,Product_49,Julia,Online,CUST7016,VIP,63.0,Female,24.0,128.0,0.39,0.14,13.63,Credit Card,4.9,No,11.0,1873.92,
ORD12992,2023-11-02,November,Q4,West,Ahmedabad,Toys,Puzzles,Product_30,Bob,Online,CUST5937,Retail,72.0,Other,55.0,1455.32,0.29,0.09,42.06,Credit Card,3.4,No,5.0,56830.25,4132.26
ORD10536,2022-11-04,November,Q4,West,Mumbai,Toys,Puzzles,Product_125,Julia,Partner,CUST4138,Wholesale,41.0,Other,,143.08,0.11,0.06,121.15,Cash,4.9,Yes,3.0,2037.46,162.21
ORD10147,2022-09-15,September,Q3,East,,Groceries,Snacks,Product_147,Charlie,Telephone,CUST7274,Corporate,23.0,Female,63.0,897.75,0.23,0.1,58.91,Net Banking,1.4,No,6.0,43549.85,11641.19
ORD13542,2023-11-01,November,Q4,Central,Jaipur,Toys,Outdoor,Product_163,Hannah,Telephone,CUST9996,Wholesale,63.0,Female,1.0,520.17,0.24,0.18,95.75,UPI,3.8,No,12.0,395.33,147.62
ORD12000,2023-03-10,March,Q1,South,Ahmedabad,Toys,Board Games,Product_69,George,Mobile App,CUST7770,Corporate,68.0,Female,143.0,1052.71,0.15,0.13,11.02,Credit Card,4.2,No,4.0,127956.9,56368.23
ORD12426,2022-05-12,May,Q2,Central,Hyderabad,Electronics,Accessories,Product_131,Fiona,Online,CUST8685,Retail,36.0,Male,152.0,368.55,0.44,0.18,105.4,UPI,3.8,No,9.0,31370.98,3153.11
ORD10650,2022-10-20,October,Q4,Central,Lucknow,Beauty,Haircare,Product_171,Bob,Online,CUST4906,VIP,65.0,Female,133.0,53.83,0.43,0.17,76.82,Debit Card,2.0,No,3.0,4080.85,334.37
ORD10193,2023-05-13,May,Q2,Central,Delhi,Beauty,Fragrance,Product_171,Ivan,In-Store,CUST5754,Corporate,22.0,Male,51.0,55.35,,0.1,66.89,UPI,4.0,No,13.0,2455.88,1027.06
ORD11943,2022-02-23,February,Q1,East,Mumbai,Clothing,Women,Product_18,Bob,Telephone,CUST9656,Retail,64.0,Female,176.0,1445.71,0.02,0.06,115.61,Wallet,4.3,Yes,5.0,249356.06,23727.11
ORD10938,2023-12-04,December,Q4,Central,Chennai,Electronics,Mobiles,Product_83,George,Mobile App,CUST5146,Retail,49.0,Male,107.0,6.66,0.48,0.09,42.0,Wallet,4.5,No,1.0,370.56,165.16
ORD10166,2023-06-04,June,Q2,North,Chennai,Furniture,Office,Product_144,Ivan,Telephone,CUST9485,Retail,44.0,Female,62.0,577.28,0.27,0.12,149.61,Net Banking,4.5,No,2.0,26127.69,1323.65
ORD10542,2023-02-17,February,Q1,,Delhi,Clothing,Winter,Product_192,Bob,Telephone,CUST4434,Retail,69.0,Female,84.0,,0.23,0.17,118.36,Net Banking,1.0,Yes,1.0,48818.52,
ORD13587,2023-11-03,November,Q4,Central,Jaipur,Automotive,Accessories,Product_38,Julia,Mobile App,CUST7430,Corporate,58.0,Male,54.0,1483.97,0.43,0.07,62.5,Net Banking,4.9,No,12.0,45676.6,8684.09
ORD13803,2023-05-29,May,Q2,East,Hyderabad,Groceries,Bakery,Product_185,Julia,Mobile App,CUST6839,VIP,28.0,Other,29.0,1393.12,0.49,0.08,56.62,UPI,3.3,No,13.0,20604.24,4149.29
ORD10627,2023-09-02,September,Q3,North,Mumbai,Groceries,Snacks,Product_39,Alice,Telephone,CUST9352,Wholesale,21.0,Male,52.0,1231.94,0.29,0.08,97.9,Cash,3.3,No,12.0,45483.22,14739.81
ORD12591,2023-06-28,June,Q2,North,Lucknow,Groceries,Dairy,Product_1,Hannah,In-Store,CUST5641,Retail,33.0,Other,12.0,896.09,0.46,0.07,37.93,Net Banking,4.4,No,13.0,5806.66,341.27
ORD11101,2023-03-25,March,Q1,West,Pune,Clothing,Kids,Product_31,Alice,Telephone,CUST4555,VIP,69.0,Female,188.0,850.95,0.27,0.15,32.59,Cash,2.7,No,5.0,116784.38,34760.39
ORD11731,2022-12-14,December,Q4,East,Delhi,Toys,Educational,Product_181,Bob,Telephone,CUST1237,Wholesale,25.0,Female,76.0,898.16,0.3,0.13,138.15,Wallet,4.5,No,10.0,47782.11,4538.36
ORD10585,2023-11-20,November,Q4,North,Mumbai,Toys,Educational,Product_196,Julia,Telephone,CUST8606,VIP,29.0,Male,164.0,1232.37,0.49,0.08,60.83,Net Banking,1.3,No,3.0,103075.43,34055.83
ORD12765,2023-07-27,July,Q3,West,Pune,Toys,Puzzles,Product_156,Julia,Partner,CUST7426,Corporate,48.0,Other,21.0,466.83,0.2,0.14,113.98,Wallet,3.1,No,8.0,7842.74,1468.59
ORD10371,2022-03-17,March,Q1,West,Delhi,Automotive,Parts,Product_156,Ethan,Partner,CUST7985,Wholesale,36.0,Other,95.0,90.18,0.33,0.07,90.16,Credit Card,1.4,Yes,6.0,5739.96,1177.76
ORD14431,2022-06-27,June,Q2,North,Delhi,Sports,Team Sports,Product_184,Bob,Telephone,CUST7952,Retail,33.0,Male,93.0,240.07,0.47,0.08,142.36,Cash,2.7,No,4.0,11833.05,939.8
ORD13617,2022-12-02,December,Q4,Central,Bangalore,Clothing,Winter,Product_2,Fiona,Partner,CUST1797,Retail,56.0,Other,72.0,503.89,0.02,0.07,108.49,Wallet,2.0,Yes,11.0,35554.48,2631.19
ORD11552,2023-12-05,December,Q4,West,Delhi,Automotive,Electronics,Product_148,Alice,Telephone,CUST6907,Retail,51.0,Other,81.0,1491.52,0.34,0.11,64.11,UPI,4.4,No,10.0,79736.66,28115.62
ORD11271,2023-03-29,March,Q1,North,Ahmedabad,Furniture,Outdoor,Product_118,Ethan,Partner,CUST2737,Corporate,48.0,Female,57.0,1494.81,0.37,0.14,36.5,Debit Card,2.2,No,8.0,53678.63,10025.67
ORD14356,2022-10-29,October,Q4,Central,Lucknow,Beauty,Fragrance,Product_6,Diana,Telephone,CUST4607,Wholesale,47.0,Other,187.0,382.62,0.34,0.11,,Debit Card,1.5,No,12.0,47222.96,12915.05
ORD13174,2023-10-12,October,Q4,Central,Lucknow,Groceries,Bakery,Product_7,Julia,Online,CUST8560,Retail,36.0,Male,28.0,875.31,0.36,0.09,58.54,Cash,3.8,No,9.0,15685.56,5972.3
ORD14349,2023-05-18,May,Q2,West,Pune,Beauty,Wellness,Product_127,Charlie,Mobile App,CUST4999,Corporate,65.0,Male,169.0,291.85,0.04,,77.8,Credit Card,3.8,No,7.0,47349.74,15970.96
ORD12660,2023-11-22,November,Q4,South,Bangalore,Electronics,Cameras,Product_32,Hannah,Mobile App,CUST5554,Retail,26.0,Male,130.0,1439.82,0.19,0.13,99.32,Debit Card,3.2,No,14.0,151613.05,37033.6
ORD12210,2022-11-24,November,Q4,South,Delhi,Beauty,Skincare,Product_7,Fiona,In-Store,CUST2600,Corporate,56.0,Female,29.0,1450.27,0.14,0.1,22.93,Wallet,3.4,No,9.0,36169.73,11137.02
ORD13185,2022-10-04,October,Q4,South,Hyderabad,Furniture,Outdoor,Product_164,Julia,Telephone,CUST2601,Wholesale,70.0,Male,98.0,1113.26,0.37,0.08,23.2,UPI,1.2,No,13.0,68732.67,24180.75
ORD12767,2023-11-20,November,Q4,South,Pune,Automotive,Accessories,Product_7,Bob,Partner,CUST8793,Corporate,42.0,Female,34.0,1155.75,0.28,,80.67,UPI,2.5,No,1.0,28292.76,11089.28
ORD10903,2023-01-05,January,Q1,Central,Kolkata,Electronics,Accessories,Product_124,Bob,Online,CUST3188,Corporate,60.0,Other,195.0,501.3,0.26,0.13,104.19,UPI,2.7,No,13.0,72337.59,25870.73
ORD11634,2022-11-29,November,Q4,East,Lucknow,Automotive,Electronics,Product_103,Julia,In-Store,CUST2458,Wholesale,73.0,Other,10.0,244.02,0.4,0.14,19.78,Wallet,2.9,No,11.0,1464.12,260.15
ORD10555,2022-11-05,November,Q4,Central,Kolkata,Automotive,Car Care,Product_150,Ethan,Telephone,CUST2711,Corporate,44.0,Female,67.0,996.97,0.07,0.05,148.92,Net Banking,4.5,No,6.0,62121.2,4675.94
ORD13602,2022-10-03,October,Q4,Central,Lucknow,Furniture,Outdoor,Product_94,Fiona,Mobile App,CUST3040,Retail,25.0,Male,39.0,478.78,0.09,0.16,105.88,Credit Card,4.6,No,8.0,16991.9,4773.15
ORD14522,2022-04-02,April,Q2,West,Chennai,Electronics,Mobiles,Product_1,Bob,In-Store,CUST9586,VIP,26.0,Male,4.0,673.67,0.28,0.17,80.45,Debit Card,2.7,Yes,7.0,1940.17,367.85
ORD14897,2022-04-03,April,Q2,West,Chennai,Clothing,Winter,Product_22,Fiona,Telephone,CUST6806,VIP,25.0,Other,,82.81,0.35,0.16,55.86,Credit Card,2.4,No,3.0,861.22,
ORD13526,2023-05-23,May,Q2,West,Lucknow,Automotive,Accessories,Product_105,Charlie,Telephone,CUST2737,VIP,69.0,Male,132.0,659.48,0.35,0.11,34.87,Wallet,1.1,No,10.0,56583.38,13945.15
ORD12478,2023-10-07,October,Q4,North,Lucknow,Electronics,Laptops,Product_75,Charlie,Partner,CUST8370,Retail,58.0,Female,19.0,1122.54,0.05,0.1,8.31,UPI,2.4,No,7.0,20261.85,5004.77
ORD11649,2023-05-13,May,Q2,Central,Jaipur,Clothing,Winter,Product_158,Fiona,In-Store,CUST8601,Retail,58.0,Male,190.0,1433.7,0.43,0.18,33.63,Debit Card,3.9,No,2.0,155269.71,24966.73
ORD13415,2022-07-22,July,Q3,South,Delhi,Furniture,Outdoor,Product_40,Alice,Partner,CUST6918,Corporate,52.0,Female,142.0,,0.18,0.11,90.26,Net Banking,2.3,No,11.0,23049.3,6556.52
ORD10283,2022-03-19,March,Q1,East,Ahmedabad,Groceries,Bakery,Product_196,Alice,Partner,CUST5045,Corporate,,Male,197.0,1258.04,0.44,0.17,70.69,Net Banking,3.2,No,6.0,138786.97,27675.49
ORD14101,2023-04-02,April,Q2,East,Bangalore,Groceries,Snacks,Product_167,Diana,Mobile App,CUST1391,VIP,53.0,Female,100.0,163.66,0.49,0.11,,UPI,4.5,No,14.0,8346.66,3710.34
ORD11444,2022-05-09,May,Q2,South,Kolkata,Beauty,Haircare,Product_148,Ethan,Online,CUST8161,Retail,35.0,Other,109.0,1428.82,0.1,0.13,27.68,Net Banking,1.6,Yes,6.0,140167.24,34930.26
ORD10616,2023-04-21,April,Q2,North,Pune,Sports,Cycling,Product_184,Diana,Partner,CUST8807,Corporate,39.0,Male,19.0,524.54,0.38,0.08,40.72,Credit Card,,Yes,5.0,6179.08,669.09
ORD12016,2023-07-03,July,Q3,South,Jaipur,Groceries,Organic,Product_70,George,Mobile App,CUST8973,Corporate,71.0,Other,114.0,654.62,0.08,0.14,114.54,Net Banking,3.1,No,14.0,68656.55,12661.67
ORD13402,2023-03-13,March,Q1,West,Jaipur,Automotive,Electronics,Product_64,Alice,Partner,CUST9444,Corporate,46.0,Male,39.0,1282.33,0.15,0.12,65.51,Credit Card,4.6,No,6.0,42509.24,14518.59
ORD10675,2023-02-03,February,Q1,North,Kolkata,Beauty,Fragrance,Product_46,Bob,Online,CUST2223,Wholesale,45.0,Female,109.0,622.69,0.21,0.08,119.81,Wallet,2.0,Yes,5.0,53619.84,5576.37
ORD14514,2022-05-18,May,Q2,Central,Ahmedabad,Clothing,Kids,Product_95,Hannah,Online,CUST1834,Wholesale,18.0,Female,24.0,51.43,0.44,0.1,145.85,UPI,1.5,Yes,9.0,691.22,168.81
ORD13347,2023-07-26,July,Q3,,Jaipur,Automotive,Parts,Product_176,Julia,Mobile App,CUST4571,Retail,25.0,Other,190.0,692.61,0.3,0.11,91.99,Wallet,1.3,No,,92117.13,13066.36
ORD12848,2023-03-26,March,Q1,Central,Chennai,Beauty,Wellness,Product_179,Charlie,Partner,CUST6092,Corporate,57.0,Male,32.0,1300.56,0.39,0.08,58.58,Wallet,4.2,No,2.0,25386.93,5218.52
ORD11377,2023-09-17,September,Q3,West,Chennai,Clothing,Winter,Product_94,Julia,Partner,CUST1113,VIP,70.0,Other,35.0,211.5,0.25,0.06,115.7,Credit Card,1.8,No,1.0,5551.88,2461.08
